run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T16:51:27.588488+00:00,quality_data/non_coop_quality_scenarios/2,100,52999,476.090562,529.990000,4.760906,1
