game_id,iter_idx,converged,rounds,duration_sec,player_count,quality_scores_json,final_datasizes_json,final_payoffs_json
1,0,0,1000000,2078.640151,10,"{""50051"": 1.0373056650520343, ""50053"": 1.0635440493817272, ""50055"": 1.0, ""50057"": 1.0, ""50059"": 1.0635440493817272, ""50061"": 1.2, ""50063"": 1.0640956655809906, ""50065"": 1.0918573243927197, ""50067"": 1.0635440493817272, ""50069"": 1.0515496906463464}","{""50051"": 5000, ""50053"": 5000, ""50055"": 5000, ""50057"": 5000, ""50059"": 5000, ""50061"": 5000, ""50063"": 5000, ""50065"": 5000, ""50067"": 5000, ""50069"": 5000}","{""50051"": 0.02672830127306243, ""50053"": 0.026727564061640563, ""50055"": 0.026729344286845313, ""50057"": 0.026729344286845313, ""50059"": 0.026727564061640563, ""50061"": 0.02672368101327434, ""50063"": 0.02672754853076635, ""50065"": 0.026726765169503786, ""50067"": 0.026727564061640605, ""50069"": 0.026727901436193816}"
