run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T02:59:19.623248+00:00,mock_data/non_coop_quality_scenarios,100,2582,3.610855,25.820000,0.036109,1
