run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-15T13:21:04.150841+00:00,mock_data/non_coop_quality_scenarios/mock_20_clients,1,2000,16.880773,2000.000000,16.880773,0
