run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T16:37:30.210759+00:00,quality_data/non_coop_quality_scenarios/2,100,49352,202.011375,493.520000,2.020114,1
