run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T08:47:42.926520+00:00,quality_data/non_coop_quality_scenarios,100,69680,428.724660,696.800000,4.287247,1
