run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T08:39:49.908850+00:00,quality_data/non_coop_quality_scenarios,100,67163,256.738972,671.630000,2.567390,1
