run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T16:32:52.816941+00:00,quality_data/non_coop_quality_scenarios/1,100,72903,671.979849,729.030000,6.719798,0
