run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T16:33:12.240319+00:00,quality_data/non_coop_quality_scenarios/2,100,18100,19.307767,181.000000,0.193078,1
