run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T16:08:03.958415+00:00,quality_data/non_coop_quality_scenarios/1,100,14484,16.620822,144.840000,0.166208,1
