run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T16:09:03.594386+00:00,quality_data/non_coop_quality_scenarios/1,100,20407,59.499607,204.070000,0.594996,1
