game_id,iter_idx,converged,rounds,duration_sec,player_count,quality_scores_json,final_datasizes_json,final_payoffs_json
1,1,1,366,3.217458,20,"{""C01"": 1.012744, ""C02"": 1.03733, ""C03"": 1.050196, ""C04"": 1.054695, ""C05"": 1.05812, ""C06"": 1.014662, ""C07"": 1.052604, ""C08"": 1.356879, ""C09"": 1.258979, ""C10"": 1.295989, ""C11"": 1.339909, ""C12"": 1.379489, ""C13"": 1.40552, ""C14"": 1.262745, ""C15"": 1.342277, ""C16"": 1.977327, ""C17"": 1.889209, ""C18"": 1.87951, ""C19"": 1.882197, ""C20"": 1.883782}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 1658, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0}","{""C01"": 0.025252955330959503, ""C02"": 0.025252955330959503, ""C03"": 0.025252955330959503, ""C04"": 0.025252955330959503, ""C05"": 0.025252955330959503, ""C06"": 0.025252955330959503, ""C07"": 0.025252955330959503, ""C08"": 0.025252955330959503, ""C09"": 0.025252955330959503, ""C10"": 0.025252955330959503, ""C11"": 0.025252955330959503, ""C12"": 0.025252955330959503, ""C13"": 0.025252955330959503, ""C14"": 0.025252955330959503, ""C15"": 0.025252955330959503, ""C16"": 0.024292800792684973, ""C17"": 0.025252955330959503, ""C18"": 0.025252955330959503, ""C19"": 0.025252955330959503, ""C20"": 0.025252955330959503}"
2,2,1,366,2.185605,20,"{""C01"": 1.027263, ""C02"": 1.047619, ""C03"": 1.05685, ""C04"": 1.060018, ""C05"": 1.065042, ""C06"": 1.029872, ""C07"": 1.058986, ""C08"": 1.374939, ""C09"": 1.28289, ""C10"": 1.323561, ""C11"": 1.367231, ""C12"": 1.402767, ""C13"": 1.422862, ""C14"": 1.287222, ""C15"": 1.369187, ""C16"": 2.001769, ""C17"": 1.911379, ""C18"": 1.904678, ""C19"": 1.914224, ""C20"": 1.909438}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 1652, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0}","{""C01"": 0.025261324204317023, ""C02"": 0.025261324204317023, ""C03"": 0.025261324204317023, ""C04"": 0.025261324204317023, ""C05"": 0.025261324204317023, ""C06"": 0.025261324204317023, ""C07"": 0.025261324204317023, ""C08"": 0.025261324204317023, ""C09"": 0.025261324204317023, ""C10"": 0.025261324204317023, ""C11"": 0.025261324204317023, ""C12"": 0.025261324204317023, ""C13"": 0.025261324204317023, ""C14"": 0.025261324204317023, ""C15"": 0.025261324204317023, ""C16"": 0.024304642495266378, ""C17"": 0.025261324204317023, ""C18"": 0.025261324204317023, ""C19"": 0.025261324204317023, ""C20"": 0.025261324204317023}"
3,3,1,403,3.897118,20,"{""C01"": 1.039537, ""C02"": 1.055641, ""C03"": 1.061906, ""C04"": 1.06479, ""C05"": 1.072344, ""C06"": 1.042788, ""C07"": 1.063605, ""C08"": 1.393848, ""C09"": 1.307155, ""C10"": 1.350201, ""C11"": 1.392149, ""C12"": 1.422676, ""C13"": 1.43683, ""C14"": 1.311971, ""C15"": 1.393549, ""C16"": 2.022509, ""C17"": 1.931735, ""C18"": 1.929692, ""C19"": 1.946747, ""C20"": 1.934856}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 1646, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0}","{""C01"": 0.025267746378419165, ""C02"": 0.025267746378419165, ""C03"": 0.025267746378419165, ""C04"": 0.025267746378419165, ""C05"": 0.025267746378419165, ""C06"": 0.025267746378419165, ""C07"": 0.025267746378419165, ""C08"": 0.025267746378419165, ""C09"": 0.025267746378419165, ""C10"": 0.025267746378419165, ""C11"": 0.025267746378419165, ""C12"": 0.025267746378419165, ""C13"": 0.025267746378419165, ""C14"": 0.025267746378419165, ""C15"": 0.025267746378419165, ""C16"": 0.02431454233983186, ""C17"": 0.025267746378419165, ""C18"": 0.025267746378419165, ""C19"": 0.025267746378419165, ""C20"": 0.025267746378419165}"
4,4,1,496,3.175195,20,"{""C01"": 1.049526, ""C02"": 1.061621, ""C03"": 1.065774, ""C04"": 1.069438, ""C05"": 1.080296, ""C06"": 1.053344, ""C07"": 1.066894, ""C08"": 1.413636, ""C09"": 1.331471, ""C10"": 1.375461, ""C11"": 1.414322, ""C12"": 1.439184, ""C13"": 1.447761, ""C14"": 1.336675, ""C15"": 1.415047, ""C16"": 2.040347, ""C17"": 1.951104, ""C18"": 1.95509, ""C19"": 1.979836, ""C20"": 1.960564}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 1642, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0}","{""C01"": 0.025273841232925212, ""C02"": 0.025273841232925212, ""C03"": 0.025273841232925212, ""C04"": 0.025273841232925212, ""C05"": 0.025273841232925212, ""C06"": 0.025273841232925212, ""C07"": 0.025273841232925212, ""C08"": 0.025273841232925212, ""C09"": 0.025273841232925212, ""C10"": 0.025273841232925212, ""C11"": 0.025273841232925212, ""C12"": 0.025273841232925212, ""C13"": 0.025273841232925212, ""C14"": 0.025273841232925212, ""C15"": 0.025273841232925212, ""C16"": 0.02432295110853663, ""C17"": 0.025273841232925212, ""C18"": 0.025273841232925212, ""C19"": 0.025273841232925212, ""C20"": 0.025273841232925212}"
5,5,1,787,5.549265,20,"{""C01"": 1.057283, ""C02"": 1.06586, ""C03"": 1.068886, ""C04"": 1.074346, ""C05"": 1.089077, ""C06"": 1.061574, ""C07"": 1.069316, ""C08"": 1.434196, ""C09"": 1.355451, ""C10"": 1.398891, ""C11"": 1.433494, ""C12"": 1.452389, ""C13"": 1.456098, ""C14"": 1.360937, ""C15"": 1.433455, ""C16"": 2.056121, ""C17"": 1.970226, ""C18"": 1.981237, ""C19"": 2.01338, ""C20"": 1.98692}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 1638, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0}","{""C01"": 0.025278880242478707, ""C02"": 0.025278880242478707, ""C03"": 0.025278880242478707, ""C04"": 0.025278880242478707, ""C05"": 0.025278880242478707, ""C06"": 0.025278880242478707, ""C07"": 0.025278880242478707, ""C08"": 0.025278880242478707, ""C09"": 0.025278880242478707, ""C10"": 0.025278880242478707, ""C11"": 0.025278880242478707, ""C12"": 0.025278880242478707, ""C13"": 0.025278880242478707, ""C14"": 0.025278880242478707, ""C15"": 0.025278880242478707, ""C16"": 0.024330306667269458, ""C17"": 0.025278880242478707, ""C18"": 0.025278880242478707, ""C19"": 0.025278880242478707, ""C20"": 0.025278880242478707}"
6,6,1,915,6.761023,20,"{""C01"": 1.062953, ""C02"": 1.068722, ""C03"": 1.071678, ""C04"": 1.079837, ""C05"": 1.098768, ""C06"": 1.067606, ""C07"": 1.071342, ""C08"": 1.455294, ""C09"": 1.378648, ""C10"": 1.420082, ""C11"": 1.449517, ""C12"": 1.462515, ""C13"": 1.462369, ""C14"": 1.3843, ""C15"": 1.448659, ""C16"": 2.070663, ""C17"": 1.989727, ""C18"": 2.008321, ""C19"": 2.047106, ""C20"": 2.014109}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 1634, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0}","{""C01"": 0.02528327765248234, ""C02"": 0.02528327765248234, ""C03"": 0.02528327765248234, ""C04"": 0.02528327765248234, ""C05"": 0.02528327765248234, ""C06"": 0.02528327765248234, ""C07"": 0.02528327765248234, ""C08"": 0.02528327765248234, ""C09"": 0.02528327765248234, ""C10"": 0.02528327765248234, ""C11"": 0.02528327765248234, ""C12"": 0.02528327765248234, ""C13"": 0.02528327765248234, ""C14"": 0.02528327765248234, ""C15"": 0.02528327765248234, ""C16"": 0.024337022239478468, ""C17"": 0.02528327765248234, ""C18"": 0.02528327765248234, ""C19"": 0.02528327765248234, ""C20"": 0.02528327765248234}"
7,7,1,369,3.566905,20,"{""C01"": 1.066769, ""C02"": 1.070614, ""C03"": 1.074559, ""C04"": 1.086153, ""C05"": 1.109351, ""C06"": 1.071659, ""C07"": 1.073422, ""C08"": 1.476594, ""C09"": 1.400593, ""C10"": 1.438689, ""C11"": 1.462371, ""C12"": 1.469906, ""C13"": 1.467158, ""C14"": 1.406292, ""C15"": 1.460675, ""C16"": 2.084755, ""C17"": 2.01008, ""C18"": 2.036345, ""C19"": 2.080604, ""C20"": 2.04213}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 838, ""C17"": 0, ""C18"": 0, ""C19"": 794, ""C20"": 0}","{""C01"": 0.02528765236262702, ""C02"": 0.02528765236262702, ""C03"": 0.02528765236262702, ""C04"": 0.02528765236262702, ""C05"": 0.02528765236262702, ""C06"": 0.02528765236262702, ""C07"": 0.02528765236262702, ""C08"": 0.02528765236262702, ""C09"": 0.02528765236262702, ""C10"": 0.02528765236262702, ""C11"": 0.02528765236262702, ""C12"": 0.02528765236262702, ""C13"": 0.02528765236262702, ""C14"": 0.02528765236262702, ""C15"": 0.02528765236262702, ""C16"": 0.024802375431444836, ""C17"": 0.02528765236262702, ""C18"": 0.02528765236262702, ""C19"": 0.024827846814440592, ""C20"": 0.02528765236262702}"
8,8,1,499,3.787087,20,"{""C01"": 1.069035, ""C02"": 1.071962, ""C03"": 1.077894, ""C04"": 1.093447, ""C05"": 1.120712, ""C06"": 1.07403, ""C07"": 1.075963, ""C08"": 1.497676, ""C09"": 1.42083, ""C10"": 1.454462, ""C11"": 1.472161, ""C12"": 1.475009, ""C13"": 1.471073, ""C14"": 1.426455, ""C15"": 1.469644, ""C16"": 2.099094, ""C17"": 2.031592, ""C18"": 2.065138, ""C19"": 2.113362, ""C20"": 2.070812}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 667, ""C17"": 0, ""C18"": 0, ""C19"": 961, ""C20"": 0}","{""C01"": 0.02529656089469705, ""C02"": 0.02529656089469705, ""C03"": 0.02529656089469705, ""C04"": 0.02529656089469705, ""C05"": 0.02529656089469705, ""C06"": 0.02529656089469705, ""C07"": 0.02529656089469705, ""C08"": 0.02529656089469705, ""C09"": 0.02529656089469705, ""C10"": 0.02529656089469705, ""C11"": 0.02529656089469705, ""C12"": 0.02529656089469705, ""C13"": 0.02529656089469705, ""C14"": 0.02529656089469705, ""C15"": 0.02529656089469705, ""C16"": 0.024910290129887498, ""C17"": 0.02529656089469705, ""C18"": 0.02529656089469705, ""C19"": 0.024740052076572556, ""C20"": 0.02529656089469705}"
9,9,1,906,6.529817,20,"{""C01"": 1.070119, ""C02"": 1.073188, ""C03"": 1.081982, ""C04"": 1.101769, ""C05"": 1.132651, ""C06"": 1.075082, ""C07"": 1.079306, ""C08"": 1.518075, ""C09"": 1.438943, ""C10"": 1.467263, ""C11"": 1.479123, ""C12"": 1.47835, ""C13"": 1.474714, ""C14"": 1.444375, ""C15"": 1.475838, ""C16"": 2.114251, ""C17"": 2.054387, ""C18"": 2.094373, ""C19"": 2.144807, ""C20"": 2.099832}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 0, ""C18"": 0, ""C19"": 1616, ""C20"": 0}","{""C01"": 0.02530615533634617, ""C02"": 0.02530615533634617, ""C03"": 0.02530615533634617, ""C04"": 0.02530615533634617, ""C05"": 0.02530615533634617, ""C06"": 0.02530615533634617, ""C07"": 0.02530615533634617, ""C08"": 0.02530615533634617, ""C09"": 0.02530615533634617, ""C10"": 0.02530615533634617, ""C11"": 0.02530615533634617, ""C12"": 0.02530615533634617, ""C13"": 0.02530615533634617, ""C14"": 0.02530615533634617, ""C15"": 0.02530615533634617, ""C16"": 0.02530615533634617, ""C17"": 0.02530615533634617, ""C18"": 0.02530615533634617, ""C19"": 0.02437032385406926, ""C20"": 0.02530615533634617}"
10,10,1,791,5.451810,20,"{""C01"": 1.070423, ""C02"": 1.074688, ""C03"": 1.08704, ""C04"": 1.111076, ""C05"": 1.144897, ""C06"": 1.075219, ""C07"": 1.083708, ""C08"": 1.537307, ""C09"": 1.454592, ""C10"": 1.477084, ""C11"": 1.48361, ""C12"": 1.480507, ""C13"": 1.478642, ""C14"": 1.459717, ""C15"": 1.479645, ""C16"": 2.130644, ""C17"": 2.078411, ""C18"": 2.123593, ""C19"": 2.174346, ""C20"": 2.128736}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 0, ""C18"": 0, ""C19"": 1609, ""C20"": 0}","{""C01"": 0.025314949827366345, ""C02"": 0.025314949827366345, ""C03"": 0.025314949827366345, ""C04"": 0.025314949827366345, ""C05"": 0.025314949827366345, ""C06"": 0.025314949827366345, ""C07"": 0.025314949827366345, ""C08"": 0.025314949827366345, ""C09"": 0.025314949827366345, ""C10"": 0.025314949827366345, ""C11"": 0.025314949827366345, ""C12"": 0.025314949827366345, ""C13"": 0.025314949827366345, ""C14"": 0.025314949827366345, ""C15"": 0.025314949827366345, ""C16"": 0.025314949827366345, ""C17"": 0.025314949827366345, ""C18"": 0.025314949827366345, ""C19"": 0.024383172339944883, ""C20"": 0.025314949827366345}"
