run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T17:20:59.332402+00:00,quality_data/non_coop_quality_scenarios/4,100,47466,311.252470,474.660000,3.112525,1
