run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T17:30:02.491586+00:00,quality_data/non_coop_quality_scenarios/4,100,57784,543.021195,577.840000,5.430212,1
