game_id,iter_idx,converged,rounds,duration_sec,player_count,quality_scores_json,final_datasizes_json,final_payoffs_json
1,1,1,547,5.872278,25,"{""C01"": 0.880151, ""C02"": 0.873988, ""C03"": 1.180655, ""C04"": 1.011534, ""C05"": 0.869302, ""C06"": 0.978365, ""C07"": 0.694402, ""C08"": 1.180732, ""C09"": 1.122057, ""C10"": 1.253261, ""C11"": 1.014445, ""C12"": 1.23146, ""C13"": 0.902928, ""C14"": 0.899047, ""C15"": 0.938696, ""C16"": 0.905011, ""C17"": 1.248568, ""C18"": 1.039342, ""C19"": 1.227534, ""C20"": 1.20312, ""C21"": 1.039825, ""C22"": 1.162554, ""C23"": 1.03314, ""C24"": 0.779833, ""C25"": 1.04883}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 1034, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 883, ""C18"": 0, ""C19"": 0, ""C20"": 0, ""C21"": 0, ""C22"": 0, ""C23"": 0, ""C24"": 0, ""C25"": 0}","{""C01"": 0.024927655741925583, ""C02"": 0.024927655741925583, ""C03"": 0.024927655741925583, ""C04"": 0.024927655741925583, ""C05"": 0.024927655741925583, ""C06"": 0.024927655741925583, ""C07"": 0.024927655741925583, ""C08"": 0.024927655741925583, ""C09"": 0.024927655741925583, ""C10"": 0.02432886725495862, ""C11"": 0.024927655741925583, ""C12"": 0.024927655741925583, ""C13"": 0.024927655741925583, ""C14"": 0.024927655741925583, ""C15"": 0.024927655741925583, ""C16"": 0.024927655741925583, ""C17"": 0.02441629883882296, ""C18"": 0.024927655741925583, ""C19"": 0.024927655741925583, ""C20"": 0.024927655741925583, ""C21"": 0.024927655741925583, ""C22"": 0.024927655741925583, ""C23"": 0.024927655741925583, ""C24"": 0.024927655741925583, ""C25"": 0.024927655741925583}"
2,2,1,575,5.646272,25,"{""C01"": 0.880151, ""C02"": 1.122178, ""C03"": 1.180655, ""C04"": 1.011534, ""C05"": 1.117593, ""C06"": 1.060013, ""C07"": 1.056273, ""C08"": 1.180732, ""C09"": 1.122057, ""C10"": 1.253261, ""C11"": 1.014445, ""C12"": 1.23146, ""C13"": 1.268704, ""C14"": 1.153129, ""C15"": 0.938696, ""C16"": 0.905011, ""C17"": 1.248568, ""C18"": 1.039342, ""C19"": 1.227534, ""C20"": 1.20312, ""C21"": 1.039825, ""C22"": 1.162554, ""C23"": 1.301902, ""C24"": 1.076322, ""C25"": 1.115657}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0, ""C21"": 0, ""C22"": 0, ""C23"": 1891, ""C24"": 0, ""C25"": 0}","{""C01"": 0.024956671569506345, ""C02"": 0.024956671569506345, ""C03"": 0.024956671569506345, ""C04"": 0.024956671569506345, ""C05"": 0.024956671569506345, ""C06"": 0.024956671569506345, ""C07"": 0.024956671569506345, ""C08"": 0.024956671569506345, ""C09"": 0.024956671569506345, ""C10"": 0.024956671569506345, ""C11"": 0.024956671569506345, ""C12"": 0.024956671569506345, ""C13"": 0.024956671569506345, ""C14"": 0.024956671569506345, ""C15"": 0.024956671569506345, ""C16"": 0.024956671569506345, ""C17"": 0.024956671569506345, ""C18"": 0.024956671569506345, ""C19"": 0.024956671569506345, ""C20"": 0.024956671569506345, ""C21"": 0.024956671569506345, ""C22"": 0.024956671569506345, ""C23"": 0.023861579225074245, ""C24"": 0.024956671569506345, ""C25"": 0.024956671569506345}"
3,3,1,650,6.814196,25,"{""C01"": 1.063991, ""C02"": 1.122178, ""C03"": 1.180655, ""C04"": 1.19655, ""C05"": 1.117593, ""C06"": 1.313826, ""C07"": 1.056273, ""C08"": 1.329565, ""C09"": 1.265678, ""C10"": 1.253261, ""C11"": 1.236015, ""C12"": 1.23146, ""C13"": 1.268704, ""C14"": 1.153129, ""C15"": 1.153866, ""C16"": 1.152934, ""C17"": 1.248568, ""C18"": 1.147338, ""C19"": 1.227534, ""C20"": 1.20312, ""C21"": 1.349034, ""C22"": 1.358853, ""C23"": 1.301902, ""C24"": 1.076322, ""C25"": 1.115657}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0, ""C21"": 642, ""C22"": 1228, ""C23"": 0, ""C24"": 0, ""C25"": 0}","{""C01"": 0.024988631772626405, ""C02"": 0.024988631772626405, ""C03"": 0.024988631772626405, ""C04"": 0.024988631772626405, ""C05"": 0.024988631772626405, ""C06"": 0.024988631772626405, ""C07"": 0.024988631772626405, ""C08"": 0.024988631772626405, ""C09"": 0.024988631772626405, ""C10"": 0.024988631772626405, ""C11"": 0.024988631772626405, ""C12"": 0.024988631772626405, ""C13"": 0.024988631772626405, ""C14"": 0.024988631772626405, ""C15"": 0.024988631772626405, ""C16"": 0.024988631772626405, ""C17"": 0.024988631772626405, ""C18"": 0.024988631772626405, ""C19"": 0.024988631772626405, ""C20"": 0.024988631772626405, ""C21"": 0.024616837902256765, ""C22"": 0.0242774969499426, ""C23"": 0.024988631772626405, ""C24"": 0.024988631772626405, ""C25"": 0.024988631772626405}"
4,4,1,555,4.813357,25,"{""C01"": 1.063991, ""C02"": 1.265219, ""C03"": 1.180655, ""C04"": 1.19655, ""C05"": 1.263297, ""C06"": 1.313826, ""C07"": 1.166703, ""C08"": 1.329565, ""C09"": 1.265678, ""C10"": 1.253261, ""C11"": 1.236015, ""C12"": 1.23146, ""C13"": 1.268704, ""C14"": 1.153129, ""C15"": 1.153866, ""C16"": 1.152934, ""C17"": 1.248568, ""C18"": 1.147338, ""C19"": 1.227534, ""C20"": 1.20312, ""C21"": 1.349034, ""C22"": 1.358853, ""C23"": 1.301902, ""C24"": 1.239547, ""C25"": 1.279471}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0, ""C21"": 693, ""C22"": 1178, ""C23"": 0, ""C24"": 0, ""C25"": 0}","{""C01"": 0.024989000232745237, ""C02"": 0.024989000232745237, ""C03"": 0.024989000232745237, ""C04"": 0.024989000232745237, ""C05"": 0.024989000232745237, ""C06"": 0.024989000232745237, ""C07"": 0.024989000232745237, ""C08"": 0.024989000232745237, ""C09"": 0.024989000232745237, ""C10"": 0.024989000232745237, ""C11"": 0.024989000232745237, ""C12"": 0.024989000232745237, ""C13"": 0.024989000232745237, ""C14"": 0.024989000232745237, ""C15"": 0.024989000232745237, ""C16"": 0.024989000232745237, ""C17"": 0.024989000232745237, ""C18"": 0.024989000232745237, ""C19"": 0.024989000232745237, ""C20"": 0.024989000232745237, ""C21"": 0.02458767133529016, ""C22"": 0.02430681875222237, ""C23"": 0.024989000232745237, ""C24"": 0.024989000232745237, ""C25"": 0.024989000232745237}"
5,5,1,844,7.288415,25,"{""C01"": 1.198972, ""C02"": 1.265219, ""C03"": 1.180655, ""C04"": 1.312616, ""C05"": 1.263297, ""C06"": 1.313826, ""C07"": 1.166703, ""C08"": 1.329565, ""C09"": 1.265678, ""C10"": 1.253261, ""C11"": 1.236015, ""C12"": 1.23146, ""C13"": 1.268704, ""C14"": 1.182068, ""C15"": 1.355625, ""C16"": 1.359402, ""C17"": 1.248568, ""C18"": 1.147338, ""C19"": 1.227534, ""C20"": 1.20312, ""C21"": 1.349034, ""C22"": 1.358853, ""C23"": 1.367132, ""C24"": 1.239547, ""C25"": 1.279471}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 413, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0, ""C21"": 0, ""C22"": 378, ""C23"": 1076, ""C24"": 0, ""C25"": 0}","{""C01"": 0.02499349604709092, ""C02"": 0.02499349604709092, ""C03"": 0.02499349604709092, ""C04"": 0.02499349604709092, ""C05"": 0.02499349604709092, ""C06"": 0.02499349604709092, ""C07"": 0.02499349604709092, ""C08"": 0.02499349604709092, ""C09"": 0.02499349604709092, ""C10"": 0.02499349604709092, ""C11"": 0.02499349604709092, ""C12"": 0.02499349604709092, ""C13"": 0.02499349604709092, ""C14"": 0.02499349604709092, ""C15"": 0.02499349604709092, ""C16"": 0.024754321279938797, ""C17"": 0.02499349604709092, ""C18"": 0.02499349604709092, ""C19"": 0.02499349604709092, ""C20"": 0.02499349604709092, ""C21"": 0.02499349604709092, ""C22"": 0.02477458988653659, ""C23"": 0.024370384944931933, ""C24"": 0.02499349604709092, ""C25"": 0.02499349604709092}"
6,6,1,636,5.451931,25,"{""C01"": 1.198972, ""C02"": 1.265219, ""C03"": 1.256179, ""C04"": 1.312616, ""C05"": 1.263297, ""C06"": 1.373696, ""C07"": 1.166703, ""C08"": 1.353812, ""C09"": 1.30897, ""C10"": 1.253261, ""C11"": 1.308568, ""C12"": 1.354379, ""C13"": 1.268704, ""C14"": 1.182068, ""C15"": 1.355625, ""C16"": 1.359402, ""C17"": 1.248568, ""C18"": 1.236875, ""C19"": 1.393898, ""C20"": 1.20312, ""C21"": 1.517362, ""C22"": 1.519141, ""C23"": 1.368598, ""C24"": 1.239547, ""C25"": 1.564122}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0, ""C21"": 0, ""C22"": 0, ""C23"": 0, ""C24"": 0, ""C25"": 1785}","{""C01"": 0.025091579056911312, ""C02"": 0.025091579056911312, ""C03"": 0.025091579056911312, ""C04"": 0.025091579056911312, ""C05"": 0.025091579056911312, ""C06"": 0.025091579056911312, ""C07"": 0.025091579056911312, ""C08"": 0.025091579056911312, ""C09"": 0.025091579056911312, ""C10"": 0.025091579056911312, ""C11"": 0.025091579056911312, ""C12"": 0.025091579056911312, ""C13"": 0.025091579056911312, ""C14"": 0.025091579056911312, ""C15"": 0.025091579056911312, ""C16"": 0.025091579056911312, ""C17"": 0.025091579056911312, ""C18"": 0.025091579056911312, ""C19"": 0.025091579056911312, ""C20"": 0.025091579056911312, ""C21"": 0.025091579056911312, ""C22"": 0.025091579056911312, ""C23"": 0.025091579056911312, ""C24"": 0.025091579056911312, ""C25"": 0.024057875545656245}"
7,7,1,493,6.577376,25,"{""C01"": 1.198972, ""C02"": 1.279792, ""C03"": 1.256179, ""C04"": 1.312616, ""C05"": 1.291553, ""C06"": 1.373696, ""C07"": 1.368842, ""C08"": 1.353812, ""C09"": 1.30897, ""C10"": 1.261192, ""C11"": 1.308568, ""C12"": 1.354379, ""C13"": 1.268704, ""C14"": 1.419344, ""C15"": 1.355625, ""C16"": 1.359402, ""C17"": 1.29497, ""C18"": 1.236875, ""C19"": 1.393898, ""C20"": 1.288742, ""C21"": 1.517362, ""C22"": 1.519141, ""C23"": 1.368598, ""C24"": 1.518759, ""C25"": 1.575381}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0, ""C21"": 0, ""C22"": 0, ""C23"": 0, ""C24"": 0, ""C25"": 1781}","{""C01"": 0.02509670932891711, ""C02"": 0.02509670932891711, ""C03"": 0.02509670932891711, ""C04"": 0.02509670932891711, ""C05"": 0.02509670932891711, ""C06"": 0.02509670932891711, ""C07"": 0.02509670932891711, ""C08"": 0.02509670932891711, ""C09"": 0.02509670932891711, ""C10"": 0.02509670932891711, ""C11"": 0.02509670932891711, ""C12"": 0.02509670932891711, ""C13"": 0.02509670932891711, ""C14"": 0.02509670932891711, ""C15"": 0.02509670932891711, ""C16"": 0.02509670932891711, ""C17"": 0.02509670932891711, ""C18"": 0.02509670932891711, ""C19"": 0.02509670932891711, ""C20"": 0.02509670932891711, ""C21"": 0.02509670932891711, ""C22"": 0.02509670932891711, ""C23"": 0.02509670932891711, ""C24"": 0.02509670932891711, ""C25"": 0.024065322253232296}"
8,8,1,207,3.051565,25,"{""C01"": 1.237051, ""C02"": 1.279792, ""C03"": 1.256179, ""C04"": 1.32733, ""C05"": 1.291553, ""C06"": 1.373696, ""C07"": 1.368842, ""C08"": 1.353812, ""C09"": 1.461397, ""C10"": 1.261192, ""C11"": 1.461231, ""C12"": 1.354379, ""C13"": 1.308717, ""C14"": 1.419344, ""C15"": 1.401096, ""C16"": 1.403105, ""C17"": 1.29497, ""C18"": 1.236875, ""C19"": 1.393898, ""C20"": 1.288742, ""C21"": 1.517362, ""C22"": 1.756116, ""C23"": 1.572996, ""C24"": 1.518759, ""C25"": 1.575381}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0, ""C21"": 0, ""C22"": 1721, ""C23"": 0, ""C24"": 0, ""C25"": 0}","{""C01"": 0.02517270088141113, ""C02"": 0.02517270088141113, ""C03"": 0.02517270088141113, ""C04"": 0.02517270088141113, ""C05"": 0.02517270088141113, ""C06"": 0.02517270088141113, ""C07"": 0.02517270088141113, ""C08"": 0.02517270088141113, ""C09"": 0.02517270088141113, ""C10"": 0.02517270088141113, ""C11"": 0.02517270088141113, ""C12"": 0.02517270088141113, ""C13"": 0.02517270088141113, ""C14"": 0.02517270088141113, ""C15"": 0.02517270088141113, ""C16"": 0.02517270088141113, ""C17"": 0.02517270088141113, ""C18"": 0.02517270088141113, ""C19"": 0.02517270088141113, ""C20"": 0.02517270088141113, ""C21"": 0.02517270088141113, ""C22"": 0.024176062249992067, ""C23"": 0.02517270088141113, ""C24"": 0.02517270088141113, ""C25"": 0.02517270088141113}"
9,9,1,304,3.043275,25,"{""C01"": 1.237051, ""C02"": 1.279792, ""C03"": 1.279111, ""C04"": 1.32733, ""C05"": 1.291553, ""C06"": 1.379583, ""C07"": 1.489455, ""C08"": 1.360003, ""C09"": 1.461397, ""C10"": 1.464703, ""C11"": 1.461231, ""C12"": 1.416181, ""C13"": 1.308717, ""C14"": 1.419344, ""C15"": 1.401096, ""C16"": 1.403105, ""C17"": 1.415723, ""C18"": 1.319542, ""C19"": 1.400012, ""C20"": 1.409865, ""C21"": 1.64648, ""C22"": 1.756116, ""C23"": 1.58216, ""C24"": 1.866, ""C25"": 1.740203}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0, ""C21"": 0, ""C22"": 0, ""C23"": 0, ""C24"": 1689, ""C25"": 0}","{""C01"": 0.025214433895012517, ""C02"": 0.025214433895012517, ""C03"": 0.025214433895012517, ""C04"": 0.025214433895012517, ""C05"": 0.025214433895012517, ""C06"": 0.025214433895012517, ""C07"": 0.025214433895012517, ""C08"": 0.025214433895012517, ""C09"": 0.025214433895012517, ""C10"": 0.025214433895012517, ""C11"": 0.025214433895012517, ""C12"": 0.025214433895012517, ""C13"": 0.025214433895012517, ""C14"": 0.025214433895012517, ""C15"": 0.025214433895012517, ""C16"": 0.025214433895012517, ""C17"": 0.025214433895012517, ""C18"": 0.025214433895012517, ""C19"": 0.025214433895012517, ""C20"": 0.025214433895012517, ""C21"": 0.025214433895012517, ""C22"": 0.025214433895012517, ""C23"": 0.025214433895012517, ""C24"": 0.024236324609528074, ""C25"": 0.025214433895012517}"
10,10,1,195,1.745049,25,"{""C01"": 1.388766, ""C02"": 1.279792, ""C03"": 1.279111, ""C04"": 1.32733, ""C05"": 1.291553, ""C06"": 1.379583, ""C07"": 1.489455, ""C08"": 1.360003, ""C09"": 1.461397, ""C10"": 1.464703, ""C11"": 1.461231, ""C12"": 1.416181, ""C13"": 1.453951, ""C14"": 1.435176, ""C15"": 1.401096, ""C16"": 1.403105, ""C17"": 1.415723, ""C18"": 1.319542, ""C19"": 1.400012, ""C20"": 1.409865, ""C21"": 1.64648, ""C22"": 1.756116, ""C23"": 1.850922, ""C24"": 1.866, ""C25"": 1.740203}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 0, ""C18"": 0, ""C19"": 0, ""C20"": 0, ""C21"": 0, ""C22"": 0, ""C23"": 781, ""C24"": 914, ""C25"": 0}","{""C01"": 0.02521425245401275, ""C02"": 0.02521425245401275, ""C03"": 0.02521425245401275, ""C04"": 0.02521425245401275, ""C05"": 0.02521425245401275, ""C06"": 0.02521425245401275, ""C07"": 0.02521425245401275, ""C08"": 0.02521425245401275, ""C09"": 0.02521425245401275, ""C10"": 0.02521425245401275, ""C11"": 0.02521425245401275, ""C12"": 0.02521425245401275, ""C13"": 0.02521425245401275, ""C14"": 0.02521425245401275, ""C15"": 0.02521425245401275, ""C16"": 0.02521425245401275, ""C17"": 0.02521425245401275, ""C18"": 0.02521425245401275, ""C19"": 0.02521425245401275, ""C20"": 0.02521425245401275, ""C21"": 0.02521425245401275, ""C22"": 0.02521425245401275, ""C23"": 0.024761961156880837, ""C24"": 0.024684961156723688, ""C25"": 0.02521425245401275}"
