run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T16:51:45.719760+00:00,quality_data/non_coop_quality_scenarios/3,100,17325,18.013229,173.250000,0.180132,1
