run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T17:01:40.717770+00:00,quality_data/non_coop_quality_scenarios/3,100,40714,275.766199,407.140000,2.757662,1
