run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T16:52:30.872486+00:00,quality_data/non_coop_quality_scenarios/3,100,19251,45.076876,192.510000,0.450769,1
