run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T16:16:27.942515+00:00,quality_data/non_coop_quality_scenarios/1,100,97327,437.304455,973.270000,4.373045,1
