run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T16:21:38.837637+00:00,quality_data/non_coop_quality_scenarios/1,100,41437,308.334350,414.370000,3.083344,0
