game_id,iter_idx,converged,rounds,duration_sec,player_count,quality_scores_json,final_datasizes_json,final_payoffs_json
1,1,0,2000,14.471006,20,"{""C01"": 1.0, ""C02"": 1.0, ""C03"": 1.0, ""C04"": 1.0, ""C05"": 1.0, ""C06"": 1.0, ""C07"": 1.0, ""C08"": 1.0, ""C09"": 1.0, ""C10"": 1.0, ""C11"": 1.0, ""C12"": 1.0, ""C13"": 1.0, ""C14"": 1.0, ""C15"": 1.0, ""C16"": 1.0, ""C17"": 1.0, ""C18"": 1.0, ""C19"": 1.0, ""C20"": 1.0}","{""C01"": 101, ""C02"": 101, ""C03"": 101, ""C04"": 101, ""C05"": 101, ""C06"": 101, ""C07"": 101, ""C08"": 101, ""C09"": 101, ""C10"": 101, ""C11"": 101, ""C12"": 101, ""C13"": 101, ""C14"": 101, ""C15"": 101, ""C16"": 101, ""C17"": 101, ""C18"": 101, ""C19"": 101, ""C20"": 101}","{""C01"": 0.024714316149549418, ""C02"": 0.024714316149549418, ""C03"": 0.024714316149549418, ""C04"": 0.024714316149549418, ""C05"": 0.024714316149549418, ""C06"": 0.024714316149549418, ""C07"": 0.024714316149549418, ""C08"": 0.024714316149549418, ""C09"": 0.024714316149549418, ""C10"": 0.024714316149549418, ""C11"": 0.024714316149549418, ""C12"": 0.024714316149549418, ""C13"": 0.024714316149549418, ""C14"": 0.024714316149549418, ""C15"": 0.024714316149549418, ""C16"": 0.024714316149549418, ""C17"": 0.024714316149549418, ""C18"": 0.024714316149549418, ""C19"": 0.024714316149549418, ""C20"": 0.024714316149549418}"
2,2,1,101,0.662471,20,"{""C01"": 1.005628, ""C02"": 1.005929, ""C03"": 1.006231, ""C04"": 1.006532, ""C05"": 1.038994, ""C06"": 1.039235, ""C07"": 1.039476, ""C08"": 1.039718, ""C09"": 1.039959, ""C10"": 1.0402, ""C11"": 1.040441, ""C12"": 1.040682, ""C13"": 1.040924, ""C14"": 1.041165, ""C15"": 1.041406, ""C16"": 1.041647, ""C17"": 1.127434, ""C18"": 1.128137, ""C19"": 1.128841, ""C20"": 1.129544}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 490, ""C18"": 494, ""C19"": 497, ""C20"": 498}","{""C01"": 0.02484676554944533, ""C02"": 0.02484676554944533, ""C03"": 0.02484676554944533, ""C04"": 0.02484676554944533, ""C05"": 0.02484676554944533, ""C06"": 0.02484676554944533, ""C07"": 0.02484676554944533, ""C08"": 0.02484676554944533, ""C09"": 0.02484676554944533, ""C10"": 0.02484676554944533, ""C11"": 0.02484676554944533, ""C12"": 0.02484676554944533, ""C13"": 0.02484676554944533, ""C14"": 0.02484676554944533, ""C15"": 0.02484676554944533, ""C16"": 0.02484676554944533, ""C17"": 0.024563006699586887, ""C18"": 0.02456069278100323, ""C19"": 0.024558958280308057, ""C20"": 0.024558382306916732}"
3,3,1,86,0.555401,20,"{""C01"": 1.011199, ""C02"": 1.011799, ""C03"": 1.012399, ""C04"": 1.012999, ""C05"": 1.077592, ""C06"": 1.078072, ""C07"": 1.078552, ""C08"": 1.079032, ""C09"": 1.079512, ""C10"": 1.079992, ""C11"": 1.080472, ""C12"": 1.080952, ""C13"": 1.081432, ""C14"": 1.081912, ""C15"": 1.082392, ""C16"": 1.082872, ""C17"": 1.253574, ""C18"": 1.254974, ""C19"": 1.256374, ""C20"": 1.257774}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 471, ""C18"": 478, ""C19"": 481, ""C20"": 485}","{""C01"": 0.024930577569417994, ""C02"": 0.024930577569417994, ""C03"": 0.024930577569417994, ""C04"": 0.024930577569417994, ""C05"": 0.024930577569417994, ""C06"": 0.024930577569417994, ""C07"": 0.024930577569417994, ""C08"": 0.024930577569417994, ""C09"": 0.024930577569417994, ""C10"": 0.024930577569417994, ""C11"": 0.024930577569417994, ""C12"": 0.024930577569417994, ""C13"": 0.024930577569417994, ""C14"": 0.024930577569417994, ""C15"": 0.024930577569417994, ""C16"": 0.024930577569417994, ""C17"": 0.02465781781591621, ""C18"": 0.024653767692649098, ""C19"": 0.024652034759257754, ""C20"": 0.02464972386428443}"
4,4,1,82,0.527021,20,"{""C01"": 1.016713, ""C02"": 1.017608, ""C03"": 1.018503, ""C04"": 1.019399, ""C05"": 1.115794, ""C06"": 1.116511, ""C07"": 1.117227, ""C08"": 1.117943, ""C09"": 1.118659, ""C10"": 1.119376, ""C11"": 1.120092, ""C12"": 1.120808, ""C13"": 1.121524, ""C14"": 1.122241, ""C15"": 1.122957, ""C16"": 1.123673, ""C17"": 1.378421, ""C18"": 1.38051, ""C19"": 1.382599, ""C20"": 1.384688}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 459, ""C18"": 461, ""C19"": 465, ""C20"": 474}","{""C01"": 0.025002929739159893, ""C02"": 0.025002929739159893, ""C03"": 0.025002929739159893, ""C04"": 0.025002929739159893, ""C05"": 0.025002929739159893, ""C06"": 0.025002929739159893, ""C07"": 0.025002929739159893, ""C08"": 0.025002929739159893, ""C09"": 0.025002929739159893, ""C10"": 0.025002929739159893, ""C11"": 0.025002929739159893, ""C12"": 0.025002929739159893, ""C13"": 0.025002929739159893, ""C14"": 0.025002929739159893, ""C15"": 0.025002929739159893, ""C16"": 0.025002929739159893, ""C17"": 0.02473711755454326, ""C18"": 0.024735963485092948, ""C19"": 0.024733652867620064, ""C20"": 0.024728448335917596}"
5,5,1,81,0.519271,20,"{""C01"": 1.022169, ""C02"": 1.023357, ""C03"": 1.024544, ""C04"": 1.025732, ""C05"": 1.153601, ""C06"": 1.154551, ""C07"": 1.155501, ""C08"": 1.156451, ""C09"": 1.157401, ""C10"": 1.158351, ""C11"": 1.159301, ""C12"": 1.160251, ""C13"": 1.161202, ""C14"": 1.162152, ""C15"": 1.163102, ""C16"": 1.164052, ""C17"": 1.501973, ""C18"": 1.504744, ""C19"": 1.507516, ""C20"": 1.510287}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 444, ""C18"": 449, ""C19"": 456, ""C20"": 461}","{""C01"": 0.025066599647891236, ""C02"": 0.025066599647891236, ""C03"": 0.025066599647891236, ""C04"": 0.025066599647891236, ""C05"": 0.025066599647891236, ""C06"": 0.025066599647891236, ""C07"": 0.025066599647891236, ""C08"": 0.025066599647891236, ""C09"": 0.025066599647891236, ""C10"": 0.025066599647891236, ""C11"": 0.025066599647891236, ""C12"": 0.025066599647891236, ""C13"": 0.025066599647891236, ""C14"": 0.025066599647891236, ""C15"": 0.025066599647891236, ""C16"": 0.025066599647891236, ""C17"": 0.024809472671463106, ""C18"": 0.0248065809892709, ""C19"": 0.024802533793754925, ""C20"": 0.024799647022456413}"
6,6,1,81,0.525515,20,"{""C01"": 1.027569, ""C02"": 1.029046, ""C03"": 1.030522, ""C04"": 1.031999, ""C05"": 1.191011, ""C06"": 1.192193, ""C07"": 1.193374, ""C08"": 1.194556, ""C09"": 1.195737, ""C10"": 1.196919, ""C11"": 1.1981, ""C12"": 1.199282, ""C13"": 1.200463, ""C14"": 1.201645, ""C15"": 1.202826, ""C16"": 1.204008, ""C17"": 1.624232, ""C18"": 1.627678, ""C19"": 1.631124, ""C20"": 1.63457}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 434, ""C18"": 438, ""C19"": 444, ""C20"": 450}","{""C01"": 0.025122851044237268, ""C02"": 0.025122851044237268, ""C03"": 0.025122851044237268, ""C04"": 0.025122851044237268, ""C05"": 0.025122851044237268, ""C06"": 0.025122851044237268, ""C07"": 0.025122851044237268, ""C08"": 0.025122851044237268, ""C09"": 0.025122851044237268, ""C10"": 0.025122851044237268, ""C11"": 0.025122851044237268, ""C12"": 0.025122851044237268, ""C13"": 0.025122851044237268, ""C14"": 0.025122851044237268, ""C15"": 0.025122851044237268, ""C16"": 0.025122851044237268, ""C17"": 0.024871514764722286, ""C18"": 0.024869202307625782, ""C19"": 0.02486573493351535, ""C20"": 0.02486227045704007}"
7,7,1,82,0.528324,20,"{""C01"": 1.032911, ""C02"": 1.034674, ""C03"": 1.036437, ""C04"": 1.0382, ""C05"": 1.228026, ""C06"": 1.229436, ""C07"": 1.230847, ""C08"": 1.232257, ""C09"": 1.233668, ""C10"": 1.235078, ""C11"": 1.236489, ""C12"": 1.237899, ""C13"": 1.239309, ""C14"": 1.24072, ""C15"": 1.24213, ""C16"": 1.243541, ""C17"": 1.745197, ""C18"": 1.749311, ""C19"": 1.753425, ""C20"": 1.757539}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 416, ""C18"": 426, ""C19"": 437, ""C20"": 448}","{""C01"": 0.025173550652511284, ""C02"": 0.025173550652511284, ""C03"": 0.025173550652511284, ""C04"": 0.025173550652511284, ""C05"": 0.025173550652511284, ""C06"": 0.025173550652511284, ""C07"": 0.025173550652511284, ""C08"": 0.025173550652511284, ""C09"": 0.025173550652511284, ""C10"": 0.025173550652511284, ""C11"": 0.025173550652511284, ""C12"": 0.025173550652511284, ""C13"": 0.025173550652511284, ""C14"": 0.025173550652511284, ""C15"": 0.025173550652511284, ""C16"": 0.025173550652511284, ""C17"": 0.024932637755481376, ""C18"": 0.02492684973405168, ""C19"": 0.02492048663034139, ""C20"": 0.024914127254154636}"
8,8,1,82,0.574153,20,"{""C01"": 1.038196, ""C02"": 1.040242, ""C03"": 1.042289, ""C04"": 1.044335, ""C05"": 1.264644, ""C06"": 1.266281, ""C07"": 1.267918, ""C08"": 1.269555, ""C09"": 1.271192, ""C10"": 1.272829, ""C11"": 1.274466, ""C12"": 1.276103, ""C13"": 1.27774, ""C14"": 1.279377, ""C15"": 1.281014, ""C16"": 1.282651, ""C17"": 1.864869, ""C18"": 1.869643, ""C19"": 1.874418, ""C20"": 1.879192}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 407, ""C18"": 417, ""C19"": 428, ""C20"": 439}","{""C01"": 0.02521885691158543, ""C02"": 0.02521885691158543, ""C03"": 0.02521885691158543, ""C04"": 0.02521885691158543, ""C05"": 0.02521885691158543, ""C06"": 0.02521885691158543, ""C07"": 0.02521885691158543, ""C08"": 0.02521885691158543, ""C09"": 0.02521885691158543, ""C10"": 0.02521885691158543, ""C11"": 0.02521885691158543, ""C12"": 0.02521885691158543, ""C13"": 0.02521885691158543, ""C14"": 0.02521885691158543, ""C15"": 0.02521885691158543, ""C16"": 0.02521885691158543, ""C17"": 0.02498315581308007, ""C18"": 0.024977368232245615, ""C19"": 0.024971005909372217, ""C20"": 0.02496464791058183}"
9,9,1,82,0.521125,20,"{""C01"": 1.043424, ""C02"": 1.04575, ""C03"": 1.048077, ""C04"": 1.050403, ""C05"": 1.300867, ""C06"": 1.302728, ""C07"": 1.304589, ""C08"": 1.30645, ""C09"": 1.308311, ""C10"": 1.310172, ""C11"": 1.312033, ""C12"": 1.313895, ""C13"": 1.315756, ""C14"": 1.317617, ""C15"": 1.319478, ""C16"": 1.321339, ""C17"": 1.983247, ""C18"": 1.988675, ""C19"": 1.994103, ""C20"": 1.999531}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 398, ""C18"": 408, ""C19"": 422, ""C20"": 431}","{""C01"": 0.025260477478446605, ""C02"": 0.025260477478446605, ""C03"": 0.025260477478446605, ""C04"": 0.025260477478446605, ""C05"": 0.025260477478446605, ""C06"": 0.025260477478446605, ""C07"": 0.025260477478446605, ""C08"": 0.025260477478446605, ""C09"": 0.025260477478446605, ""C10"": 0.025260477478446605, ""C11"": 0.025260477478446605, ""C12"": 0.025260477478446605, ""C13"": 0.025260477478446605, ""C14"": 0.025260477478446605, ""C15"": 0.025260477478446605, ""C16"": 0.025260477478446605, ""C17"": 0.025029988443544555, ""C18"": 0.025024199844621658, ""C19"": 0.025016099665666102, ""C20"": 0.025010899915622095}"
10,10,1,82,0.581717,20,"{""C01"": 1.048595, ""C02"": 1.051198, ""C03"": 1.053802, ""C04"": 1.056405, ""C05"": 1.336694, ""C06"": 1.338777, ""C07"": 1.34086, ""C08"": 1.342942, ""C09"": 1.345025, ""C10"": 1.347107, ""C11"": 1.34919, ""C12"": 1.351273, ""C13"": 1.353355, ""C14"": 1.355438, ""C15"": 1.357521, ""C16"": 1.359603, ""C17"": 2.100331, ""C18"": 2.106405, ""C19"": 2.112479, ""C20"": 2.118554}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 0, ""C06"": 0, ""C07"": 0, ""C08"": 0, ""C09"": 0, ""C10"": 0, ""C11"": 0, ""C12"": 0, ""C13"": 0, ""C14"": 0, ""C15"": 0, ""C16"": 0, ""C17"": 391, ""C18"": 399, ""C19"": 415, ""C20"": 424}","{""C01"": 0.025298105207896326, ""C02"": 0.025298105207896326, ""C03"": 0.025298105207896326, ""C04"": 0.025298105207896326, ""C05"": 0.025298105207896326, ""C06"": 0.025298105207896326, ""C07"": 0.025298105207896326, ""C08"": 0.025298105207896326, ""C09"": 0.025298105207896326, ""C10"": 0.025298105207896326, ""C11"": 0.025298105207896326, ""C12"": 0.025298105207896326, ""C13"": 0.025298105207896326, ""C14"": 0.025298105207896326, ""C15"": 0.025298105207896326, ""C16"": 0.025298105207896326, ""C17"": 0.025071670000241297, ""C18"": 0.025067039777767544, ""C19"": 0.02505778195041892, ""C20"": 0.025052583233704375}"
