run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T17:11:03.131471+00:00,quality_data/non_coop_quality_scenarios/4,100,15228,15.303478,152.280000,0.153035,1
