game_id,iter_idx,converged,rounds,duration_sec,player_count,quality_scores_json,final_datasizes_json,final_payoffs_json
1,1,1,536,0.829418,5,"{""C01"": 1.052151, ""C02"": 0.83693, ""C03"": 1.133573, ""C04"": 1.170448, ""C05"": 0.988657}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 1955, ""C05"": 0}","{""C01"": 0.02487462435023438, ""C02"": 0.02487462435023438, ""C03"": 0.02487462435023438, ""C04"": 0.02374246750962101, ""C05"": 0.02487462435023438}"
2,2,1,536,0.838015,5,"{""C01"": 1.052151, ""C02"": 0.84574, ""C03"": 1.133573, ""C04"": 1.170448, ""C05"": 0.988657}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 1955, ""C05"": 0}","{""C01"": 0.02487462435023438, ""C02"": 0.02487462435023438, ""C03"": 0.02487462435023438, ""C04"": 0.02374246750962101, ""C05"": 0.02487462435023438}"
3,3,1,517,0.808573,5,"{""C01"": 1.147703, ""C02"": 1.097696, ""C03"": 1.234172, ""C04"": 1.276233, ""C05"": 1.121785}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 1903, ""C05"": 0}","{""C01"": 0.02494163635133445, ""C02"": 0.02494163635133445, ""C03"": 0.02494163635133445, ""C04"": 0.023839593720239725, ""C05"": 0.02494163635133445}"
4,4,1,517,0.577258,5,"{""C01"": 1.147703, ""C02"": 1.097696, ""C03"": 1.234172, ""C04"": 1.276233, ""C05"": 1.121785}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 1903, ""C05"": 0}","{""C01"": 0.02494163635133445, ""C02"": 0.02494163635133445, ""C03"": 0.02494163635133445, ""C04"": 0.023839593720239725, ""C05"": 0.02494163635133445}"
5,5,1,521,0.486675,5,"{""C01"": 1.147703, ""C02"": 1.223975, ""C03"": 1.234172, ""C04"": 1.276233, ""C05"": 1.121785}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 1903, ""C05"": 0}","{""C01"": 0.02494163635133445, ""C02"": 0.02494163635133445, ""C03"": 0.02494163635133445, ""C04"": 0.023839593720239725, ""C05"": 0.02494163635133445}"
6,6,1,264,0.244352,5,"{""C01"": 1.147703, ""C02"": 1.223975, ""C03"": 1.234172, ""C04"": 1.276233, ""C05"": 1.279208}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 888, ""C05"": 1016}","{""C01"": 0.024943598445699808, ""C02"": 0.024943598445699808, ""C03"": 0.024943598445699808, ""C04"": 0.02442934917427614, ""C05"": 0.024355232379848282}"
7,7,1,264,0.245032,5,"{""C01"": 1.147703, ""C02"": 1.223975, ""C03"": 1.234172, ""C04"": 1.276233, ""C05"": 1.279208}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 888, ""C05"": 1016}","{""C01"": 0.024943598445699808, ""C02"": 0.024943598445699808, ""C03"": 0.024943598445699808, ""C04"": 0.02442934917427614, ""C05"": 0.024355232379848282}"
8,8,1,287,0.266945,5,"{""C01"": 1.317608, ""C02"": 1.275433, ""C03"": 1.371114, ""C04"": 1.276233, ""C05"": 1.462226}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 1823}","{""C01"": 0.02504282456662464, ""C02"": 0.02504282456662464, ""C03"": 0.02504282456662464, ""C04"": 0.02504282456662464, ""C05"": 0.02398711480613141}"
9,9,1,291,0.272116,5,"{""C01"": 1.317608, ""C02"": 1.275433, ""C03"": 1.371114, ""C04"": 1.33874, ""C05"": 1.462226}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 1823}","{""C01"": 0.02504282456662464, ""C02"": 0.02504282456662464, ""C03"": 0.02504282456662464, ""C04"": 0.02504282456662464, ""C05"": 0.02398711480613141}"
10,10,1,169,0.156890,5,"{""C01"": 1.317608, ""C02"": 1.465797, ""C03"": 1.371114, ""C04"": 1.33874, ""C05"": 1.462226}","{""C01"": 0, ""C02"": 940, ""C03"": 0, ""C04"": 0, ""C05"": 884}","{""C01"": 0.025044745785828534, ""C02"": 0.02450039638780187, ""C03"": 0.025044745785828534, ""C04"": 0.025044745785828534, ""C05"": 0.024532815449185223}"
11,11,1,376,0.349068,5,"{""C01"": 1.317608, ""C02"": 1.465797, ""C03"": 1.371114, ""C04"": 1.465238, ""C05"": 1.530173}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 1798}","{""C01"": 0.025076223918816407, ""C02"": 0.025076223918816407, ""C03"": 0.025076223918816407, ""C04"": 0.025076223918816407, ""C05"": 0.0240349889828214}"
12,12,1,376,0.346079,5,"{""C01"": 1.317608, ""C02"": 1.465797, ""C03"": 1.371114, ""C04"": 1.465238, ""C05"": 1.530173}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 1798}","{""C01"": 0.025076223918816407, ""C02"": 0.025076223918816407, ""C03"": 0.025076223918816407, ""C04"": 0.025076223918816407, ""C05"": 0.0240349889828214}"
13,13,1,187,0.175910,5,"{""C01"": 1.357757, ""C02"": 1.465797, ""C03"": 1.473198, ""C04"": 1.465238, ""C05"": 1.666074}","{""C01"": 0, ""C02"": 0, ""C03"": 0, ""C04"": 0, ""C05"": 1750}","{""C01"": 0.02513629882209234, ""C02"": 0.02513629882209234, ""C03"": 0.02513629882209234, ""C04"": 0.02513629882209234, ""C05"": 0.024122864413992216}"
