run_timestamp_utc,quality_dir,iter_count,total_rounds,total_duration_sec,avg_rounds_per_game,avg_duration_sec_per_game,all_converged
2026-04-18T17:49:21.490732+00:00,quality_data/non_coop_quality_scenarios/5,100,59002,518.857718,590.020000,5.188577,1
